36722,887430058,31166689,2023-05-20,2023-07-09
36723,233967931,30376977,2019-09-07,2019-10-16
36724,671549987,31801234,2023-05-30,2023-06-01
36725,525939253,33060504,2015-03-10,2015-03-27
36726,1891327011,2804989,2018-10-21,2019-01-01
36727,553185004,7433174,2023-03-27,2023-03-30
36728,877739455,26735305,2020-03-04,2020-03-30
36729,2080711202,30063759,2021-04-13,2021-04-29
36730,141001976,14359772,2022-06-23,2022-06-30
36731,067977257X,32377751,2018-10-24,2019-01-22
36732,088038817X,6778776,2020-08-28,2020-10-28
36733,810910446,28136160,2017-04-05,2017-06-25
36734,1896836259,19876727,2017-04-06,2017-06-27
36735,1570362939,1059531,2018-03-04,2018-05-25
36736,2020088932,13586426,2017-02-11,2017-02-13
36737,821744488,22337162,2020-01-21,2020-03-14
36738,310521807,255601,2022-09-19,2022-11-30
36739,671567691,23327138,2019-08-08,2019-10-29
36740,679730605,8593656,2015-04-16,2015-07-07
36741,786700084,16450351,2017-12-04,2018-02-01
36742,3548236065,30821795,2015-12-08,2016-01-20
36743,812518683,33972589,2015-04-08,2015-04-22
36744,671880632,15233387,2015-03-01,2015-05-03
36745,3548246788,860163,2021-03-20,2021-03-28
36746,415027535,26522529,2016-12-18,2017-02-06
36747,394729218,7483951,2018-11-26,2019-01-27
36748,812548132,15494968,2022-09-15,2022-10-21
36749,441662382,5580236,2023-03-13,2023-05-13
36750,449216683,2188204,2018-08-05,2018-09-28
36751,830721983,35000600,2022-08-15,2022-09-24
36752,2290301809,13080002,2015-10-11,2015-10-30
36753,1840182318,5661276,2017-08-11,2017-09-01
36754,3442724120,31369363,2023-12-02,2024-02-22
36755,340243074,15252848,2018-03-30,2018-05-20
36756,451085108,22971074,2018-07-06,2018-08-08
36757,60001941,10614204,2020-05-16,2020-06-09
36758,60516070,28820641,2019-05-25,2019-08-01
36759,435281674,21660787,2016-03-25,2016-05-26
36760,451187849,13309409,2022-02-24,2022-04-28
36761,425067858,24016646,2020-01-18,2020-02-27
36762,465030882,283550,2022-10-17,2022-11-16
36763,671681672,20166644,2018-09-20,2018-09-28
36764,821760092,16823712,2016-08-14,2016-08-23
36765,515105996,1947400,2016-10-28,2016-12-13
36766,059045367X,18768127,2023-12-21,2024-02-18
36767,886193540,33690902,2021-08-01,2021-10-01
36768,743411331,34398878,2021-04-15,2021-06-28
36769,4770023022,30667695,2023-01-05,2023-03-29
36770,590416804,2744185,2023-04-21,2023-06-20
36771,340368683,23478580,2018-08-21,2018-10-28
36772,140366822,16328372,2021-08-02,2021-08-06
36773,1573922668,29889800,2020-06-30,2020-08-14
36774,688166210,13895156,2023-08-13,2023-10-31
36775,921102755,9934510,2022-03-31,2022-05-03
36776,816711224,36310855,2021-11-24,2021-12-21
36777,940450585,15758640,2015-06-07,2015-06-15
36778,553372637,21865416,2023-11-15,2023-12-28
36779,842300473,31364352,2018-05-05,2018-06-02
36780,425058603,6972534,2021-02-14,2021-03-10
36781,582527384,35386161,2023-08-22,2023-09-01
36782,380820900,27551619,2020-05-31,2020-07-31
36783,671551345,8590777,2019-11-20,2020-01-04
36784,1852301678,26198109,2019-05-29,2019-08-19
36785,8831773607,7762201,2021-08-03,2021-10-12
36786,8483109212,31286946,2023-03-26,2023-04-26
36787,380775190,28637635,2017-01-31,2017-03-18
36788,60508108,10887852,2017-01-20,2017-03-13
36789,152020799,27803575,2016-02-05,2016-04-03
36790,613171004,8799559,2017-01-30,2017-04-22
36791,553212699,32225195,2016-06-10,2016-08-30
36792,441003508,18123540,2021-10-07,2021-10-16
36793,785279156,21174772,2020-08-27,2020-09-02
36794,373291736,32749109,2016-05-13,2016-07-24
36795,964840154,1398609,2020-02-17,2020-02-27
36796,345468260,14692426,2021-05-11,2021-07-19
36797,688115187,4606614,2016-04-19,2016-06-08
36798,393966402,33489978,2017-06-03,2017-08-13
36799,394755685,5476046,2016-08-28,2016-09-14
36800,582290341,32338134,2016-08-06,2016-08-13
36801,375411062,21566909,2019-02-09,2019-04-05
36802,399137491,3701890,2022-07-25,2022-09-21
36803,753804611,11943846,2020-01-06,2020-02-02
36804,393976556,8698962,2021-03-08,2021-05-01
36805,787110124,5507784,2018-03-24,2018-03-26
36806,61065889,19626535,2015-01-29,2015-03-15
36807,586206825,31053180,2019-07-02,2019-09-11
36808,968664814,9155475,2017-12-13,2018-01-24
36809,688149758,4559096,2018-12-26,2019-01-30
36810,375505822,32519021,2016-06-10,2016-08-29
36811,380725622,19670534,2022-12-10,2023-01-26
36812,590405543,832596,2022-10-18,2022-10-25
36813,1561797197,30470373,2015-12-30,2015-12-31
36814,330310453,31595389,2017-12-06,2018-02-27
36815,451403002,34819184,2022-12-13,2023-01-27
36816,60414715,18272185,2016-10-25,2016-12-20
36817,689111770,35901703,2019-12-08,2020-01-17
36818,740714686,9996642,2017-09-02,2017-09-21
36819,1569013608,9521704,2019-09-16,2019-12-12
36820,60190256,16751768,2019-06-11,2019-07-23
36821,1891153889,7346434,2022-11-05,2023-01-16
36822,130612197,13433684,2020-09-08,2020-09-27
36823,385262558,14882283,2023-02-10,2023-03-29
36824,60272899,9181483,2018-03-03,2018-03-31
36825,380789841,16163874,2015-10-04,2015-12-10
36826,440235340,13129664,2016-12-24,2017-01-27
36827,2264018917,11089123,2021-07-06,2021-08-14
36828,140054324,31146186,2015-12-05,2016-02-26
36829,1902852036,30434346,2018-10-20,2018-10-26
36830,1890035181,35717460,2016-03-28,2016-06-22
36831,3502519218,6403795,2015-03-03,2015-04-07
36832,1551666790,673760,2017-09-11,2017-09-24
36833,743474163,5604704,2015-09-08,2015-12-01
36834,679823115,31493796,2021-10-26,2022-01-13
36835,3701704600,33421406,2022-10-31,2023-01-04
36836,449221172,32403617,2016-03-11,2016-03-14
36837,380731096,393682,2019-04-27,2019-07-17
36838,471123005,19502013,2020-01-08,2020-03-26
36839,373761813,13841200,2017-06-06,2017-06-30
36840,553252348,31383493,2020-08-16,2020-09-14
36841,806501960,15720498,2018-12-17,2019-01-30
36842,807068187,16300982,2016-04-13,2016-07-08
36843,440176204,8952816,2015-06-05,2015-08-14
36844,077159870X,23633872,2021-04-16,2021-05-27
36845,1840005688,15854348,2017-05-05,2017-05-20
36846,373160313,36934,2017-10-07,2017-11-11
36847,1568582196,1365000,2020-12-20,2021-02-04
36848,373117485,506571,2015-01-08,2015-02-02
36849,452280192,7597750,2022-03-12,2022-03-24
36850,345387856,26251408,2019-07-23,2019-09-03
36851,373320140,28491645,2017-02-01,2017-04-26
36852,152167366,26251587,2022-04-07,2022-06-01
36853,399130659,36439761,2017-04-29,2017-05-20
36854,586071369,26871942,2016-05-04,2016-07-24
36855,141001615,33270883,2018-08-26,2018-09-17
36856,3809024589,34754241,2015-07-15,2015-08-06
36857,99480514,17366414,2020-01-12,2020-01-13
36858,451167228,33656821,2022-05-22,2022-08-20
36859,590431455,19448302,2018-02-06,2018-03-23
36860,765303930,13426681,2016-09-08,2016-11-08
36861,1583450084,12591059,2019-07-12,2019-09-17
36862,067174562X,30387064,2021-04-24,2021-05-21
36863,439178762,17097239,2023-04-04,2023-07-03
36864,718211863,34085087,2020-05-30,2020-06-30
36865,380799057,15177242,2020-01-08,2020-02-18
36866,033026611X,18586787,2016-11-15,2016-12-11
36867,802772439,9838053,2021-04-02,2021-05-14
36868,067163867X,32897532,2019-03-09,2019-04-29
36869,312975651,34150631,2022-04-10,2022-04-22
36870,1586609203,15974364,2020-01-04,2020-01-25
36871,807014192,22760853,2022-08-24,2022-11-05
36872,086625076X,19710391,2019-04-20,2019-06-06
36873,1564781674,12211018,2018-01-09,2018-02-14
36874,307020797,12007456,2020-03-21,2020-06-17
36875,773750339,13479302,2021-05-24,2021-07-03
36876,786883642,6638539,2015-12-26,2016-01-04
36877,1593080220,15107952,2015-10-31,2016-01-03
36878,8449417848,29057244,2016-06-03,2016-07-24
36879,821733656,17092,2021-08-21,2021-09-19
36880,140119337,19825152,2020-01-12,2020-02-10
36881,812928342,21933372,2019-04-22,2019-07-05
36882,971700400,5986444,2017-02-02,2017-02-03
36883,8420485276,33967503,2020-07-28,2020-09-29
36884,375410945,16895217,2018-07-14,2018-09-04
36885,042519101X,5364134,2015-01-18,2015-04-13
36886,61003999,3288625,2017-06-12,2017-07-05
36887,452269806,35728640,2020-07-01,2020-07-10
36888,307141608,30578954,2016-12-20,2017-01-20
36889,385263481,33279214,2017-11-24,2017-12-10
36890,1882792335,18076385,2016-05-03,2016-07-17
36891,771595123,35465106,2018-12-14,2018-12-25
36892,868065153,25031387,2019-01-10,2019-02-18
36893,894869930,33960097,2020-06-11,2020-07-30
36894,1888173297,8686040,2018-12-03,2019-02-14
36895,721403611,33291824,2015-06-04,2015-08-20
36896,1400041775,12167152,2018-02-21,2018-02-28
36897,425045803,13378096,2019-07-13,2019-08-21
36898,61097373,24251237,2021-10-11,2021-11-17
36899,809233169,24139687,2015-03-10,2015-03-25
36900,553581872,26604019,2023-01-08,2023-02-05
36901,525168222,27975725,2016-03-01,2016-05-10
36902,082530296X,36133,2019-05-16,2019-08-07
36903,806931450,4887638,2018-08-19,2018-10-20
36904,551032502,33343579,2022-06-06,2022-08-23
36905,816155542,2163602,2015-07-06,2015-08-25
36906,1579544819,30927746,2017-01-12,2017-03-18
36907,671659723,34621157,2020-08-01,2020-10-02
36908,899193560,14295885,2023-02-26,2023-05-23
36909,671785443,31873616,2015-06-27,2015-09-07
36910,307460010,13769222,2021-09-26,2021-10-24
36911,393322467,6450118,2022-02-25,2022-04-03
36912,1565123212,31069942,2021-12-30,2022-03-28
36913,505517043,36476675,2021-03-13,2021-05-20
36914,373289758,24520558,2020-12-01,2021-02-14
36915,553370316,30131491,2023-01-23,2023-02-11
36916,1873631413,29178995,2021-05-13,2021-05-23
36917,8401490448,36145727,2020-04-09,2020-07-04
36918,373104642,21240760,2019-11-25,2020-01-07
36919,821726811,11620062,2018-05-26,2018-07-16
36920,1400051266,30483899,2021-08-20,2021-10-24
36921,805208992,30850620,2017-01-19,2017-04-10
36922,190261836X,35717846,2017-03-05,2017-03-31
36923,882821563,25161052,2016-04-26,2016-05-06
36924,131064851,35037457,2015-03-12,2015-04-14
36925,373287216,24348078,2020-01-29,2020-03-11
36926,894809458,431865,2021-06-30,2021-07-03
36927,3423780916,8479799,2019-09-12,2019-11-16
36928,086303635X,242643,2017-02-20,2017-05-12
36929,28634780,13431961,2022-02-12,2022-04-15
36930,879517751,18527437,2017-05-04,2017-06-05
36931,084994287X,36032098,2021-05-30,2021-06-25
36932,037311074X,10055872,2020-11-30,2021-01-21
36933,373109563,36043079,2017-06-07,2017-07-02
36934,679421335,19273509,2016-09-01,2016-11-18
36935,671658778,585369,2020-06-08,2020-07-19
36936,1568958579,6167817,2018-01-27,2018-04-25
36937,679731792,521038,2023-04-08,2023-06-10
36938,307100170,21311288,2018-07-27,2018-09-08
36939,671432427,31511086,2017-09-08,2017-10-02
36940,821773380,193393,2020-06-22,2020-08-11
36941,2723421864,3354484,2022-12-07,2023-02-08
36942,805022961,11419133,2020-02-24,2020-03-04
36943,8432207780,30131908,2016-05-07,2016-05-16
36944,055348592X,17625707,2020-07-18,2020-10-03
36945,9676105775,20597491,2019-07-22,2019-10-04
36946,6749151,11786452,2015-05-19,2015-05-28
36947,862421667,16004977,2019-02-21,2019-02-22
36948,3794521153,30171467,2019-09-07,2019-11-21
36949,038076833X,1851767,2016-05-03,2016-06-22
36950,816013640,24204341,2019-09-20,2019-10-07
36951,067156806X,4977756,2020-05-21,2020-08-17
36952,373185154,12609695,2018-07-30,2018-09-12
36953,1740451953,8518051,2019-01-30,2019-03-27
36954,804831998,6619100,2021-03-07,2021-04-28
36955,312198906,35010433,2017-01-13,2017-02-09
36956,072253938X,32917917,2023-07-23,2023-08-28
36957,3442108381,14091664,2018-05-26,2018-07-31
36958,155868476X,21865904,2018-06-05,2018-08-20
36959,553252038,2087524,2017-12-10,2018-01-21
36960,425170047,27725844,2023-06-24,2023-07-17
36961,517208652,4976919,2017-10-19,2017-11-07
36962,151172331,6505927,2017-01-23,2017-02-21
36963,345446429,28890542,2015-07-04,2015-09-28
36964,671693638,33880355,2015-03-08,2015-06-02
36965,B00009ZWDN,28087456,2021-07-27,2021-10-16
36966,671026321,6759264,2023-08-08,2023-09-07
36967,140183906,14349588,2018-05-20,2018-08-13
36968,451405277,27429817,2022-02-08,2022-02-23
36969,806125411,20761404,2017-03-23,2017-06-10
36970,6513395,17796480,2023-06-30,2023-09-11
36971,880709383,19862892,2015-04-28,2015-06-14
36972,312200404,13217241,2017-10-08,2017-11-01
36973,3596156742,35831503,2016-04-10,2016-04-21
36974,679886370,9704,2016-03-06,2016-04-09
36975,439557046,882559,2016-05-06,2016-05-09
36976,744509289,6472275,2023-01-08,2023-02-03
36977,393325261,30393803,2017-10-20,2017-10-24
36978,1892343215,15465050,2019-01-12,2019-03-29
36979,821756591,19847655,2022-09-23,2022-11-02
36980,880103841,29483789,2016-08-09,2016-11-01
36981,811821927,28940723,2023-11-20,2023-12-23
36982,688032745,6717544,2020-10-01,2020-11-05
36983,316573973,255024,2023-10-19,2024-01-15
36984,8477272514,14787179,2023-09-09,2023-10-17
36985,553264524,34644063,2023-11-29,2024-01-21
36986,2207503488,10731317,2016-04-07,2016-05-12
36987,080690545X,32834210,2019-02-01,2019-02-11
36988,843929499,652371,2016-03-03,2016-05-02
36989,873585860,24042844,2019-04-22,2019-05-29
36990,452269350,17684828,2021-11-10,2022-01-15
36991,553293419,19841463,2016-05-18,2016-07-02
36992,195083571,28980678,2016-10-24,2016-11-29
36993,425089517,9928644,2019-05-31,2019-08-05
36994,671454110,714028,2017-10-03,2017-10-12
36995,8432048658,14576763,2018-04-18,2018-05-26
36996,037570759X,804246,2015-02-11,2015-05-08
36997,525946195,6660511,2017-07-15,2017-10-02
36998,848722140,30589865,2017-09-23,2017-12-22
36999,849930340,10017087,2020-07-12,2020-08-17
37000,911662596,10609249,2017-08-15,2017-10-24
37001,440214920,9793676,2017-10-20,2018-01-16
37002,1563891859,22176782,2020-11-28,2021-02-13
37003,440109434,27938207,2019-09-17,2019-09-27
37004,802131638,34783461,2015-09-16,2015-09-22
37005,959540466,30584721,2018-08-28,2018-10-26
37006,330257072,6688119,2017-09-05,2017-09-20
37007,910973091,6033449,2016-05-15,2016-06-09
37008,590767836,31882099,2016-12-31,2017-03-23
37009,747263329,32792849,2019-07-04,2019-08-06
37010,140092129,22484006,2015-03-22,2015-03-29
37011,1558821236,32674139,2020-10-14,2021-01-04
37012,373253591,7207594,2023-08-12,2023-10-23
37013,590294016,30007850,2020-08-18,2020-08-20
37014,8484501507,20089288,2021-05-04,2021-07-05
37015,3455042112,10808086,2015-07-06,2015-07-24
37016,689856008,15041998,2018-07-15,2018-08-11
37017,8741840038,20070187,2015-08-02,2015-08-16
37018,3518392263,22057103,2020-12-02,2021-01-20
37019,805241566,16807749,2023-03-20,2023-06-06
37020,843954698,30387820,2022-03-24,2022-06-09
37021,842371265,27284500,2015-01-06,2015-02-25
37022,763619590,15218299,2022-07-10,2022-08-07
37023,385335601,31983211,2018-06-23,2018-07-22
37024,670834122,20494672,2015-09-09,2015-10-20
37025,316314927,11634797,2017-05-18,2017-07-21
37026,373159412,19696746,2022-03-28,2022-06-06
37027,759688206,36137531,2016-11-16,2016-12-01
37028,385302967,16288338,2023-06-19,2023-07-31
37029,722651228,33690902,2018-10-17,2018-11-25
37030,425147770,23668734,2020-11-17,2020-12-14
37031,316747262,12914669,2019-01-13,2019-04-07
37032,761543287,29653294,2015-12-04,2016-01-30
37033,312272758,25396834,2017-10-28,2017-12-07
37034,446513385,1738513,2016-04-03,2016-06-12
37035,517463830,2356082,2023-11-26,2023-12-12
37036,30080037,29126587,2022-09-04,2022-09-07
37037,373054300,32864955,2021-03-29,2021-05-16
37038,899669026,7746285,2016-01-18,2016-03-21
37039,046507698X,22363371,2019-03-07,2019-05-16
37040,670891495,5316377,2019-10-24,2019-11-14
37041,807101508,32420737,2019-08-07,2019-08-29
37042,517335050,23122597,2015-02-01,2015-04-26
37043,553149466,14080022,2015-01-17,2015-01-20
37044,345271955,22175249,2019-11-23,2019-12-09
37045,1401901204,17211881,2020-04-16,2020-05-19
37046,449905950,28692911,2023-11-12,2024-02-06
37047,809476754,9517488,2022-02-15,2022-03-27
37048,670200425,2191612,2018-01-22,2018-03-28
37049,1577484886,25816999,2021-10-19,2021-10-21
37050,670297755,9880495,2022-01-21,2022-02-06
37051,093347816X,34231746,2020-02-12,2020-02-14
37052,451456769,4782569,2017-11-14,2018-01-08
37053,8807015226,26887521,2018-05-16,2018-06-17
37054,671635700,17665855,2019-08-09,2019-11-03
37055,553440012,9959880,2019-08-22,2019-08-27
37056,394571592,30389066,2019-05-27,2019-07-23
37057,425187381,16374392,2023-01-29,2023-03-03
37058,330305689,5526210,2018-12-22,2019-03-16
37059,394701909,31950761,2017-06-08,2017-08-21
37060,141307757,22764944,2020-07-08,2020-10-03
37061,374444773,9347368,2021-06-16,2021-07-27
37062,006051048X,33558102,2017-05-18,2017-05-23
37063,136143148,10030920,2017-03-14,2017-04-29
37064,590411136,34449441,2017-09-24,2017-11-06
37065,449226441,11968539,2019-05-29,2019-08-14
37066,1567140564,24078852,2021-03-14,2021-05-01
37067,1570828644,32516998,2016-12-02,2017-01-28
37068,2912059003,33911691,2018-01-28,2018-02-09
37069,553234595,23595013,2020-09-15,2020-11-24
37070,140130057X,15500460,2023-03-10,2023-05-23
37071,515121827,18110008,2018-01-27,2018-04-22
37072,8440668406,21933725,2016-07-01,2016-08-09
37073,743400585,22291736,2023-01-17,2023-04-09
37074,898401038,33068174,2020-09-18,2020-10-15
37075,874068118,12242672,2022-03-02,2022-04-26
37076,231107986,3066892,2017-10-17,2018-01-05
37077,740713930,11927624,2021-07-22,2021-09-11
37078,671748971,25516958,2022-12-08,2023-01-06
37079,380760673,13043208,2017-08-03,2017-09-17
37080,345340418,35257168,2018-03-13,2018-05-12
37081,449904059,24226955,2023-02-24,2023-03-15
37082,590018469,12497757,2015-03-12,2015-03-19
37083,312069944,19696746,2015-06-13,2015-08-14
37084,600348296,27133123,2019-03-31,2019-05-12
37085,26638959,14317785,2018-12-04,2018-12-09
37086,553142046,19415114,2023-05-24,2023-07-21
37087,575400544,9760401,2017-06-11,2017-09-09
37088,669415804,16370096,2018-11-07,2018-12-31
37089,394585070,13633299,2020-10-14,2020-10-23
37090,890878536,34041523,2019-03-19,2019-05-28
37091,674443624,31419390,2020-10-16,2020-11-14
37092,395251494,2265827,2020-05-17,2020-08-06
37093,312983271,32516998,2021-05-20,2021-06-17
37094,60166037,12132427,2022-09-26,2022-11-02
37095,6170056,29942901,2022-11-01,2022-11-29
37096,425188795,19828845,2022-03-04,2022-03-20
37097,3548359698,36417926,2021-03-06,2021-05-16
37098,375408282,24614703,2021-09-27,2021-09-29
37099,1877961434,20230917,2015-08-16,2015-10-19
37100,1561797219,26810466,2016-07-13,2016-08-24
37101,671749099,7515694,2022-07-14,2022-08-31
37102,962713848,35686533,2016-12-11,2017-02-24
37103,571149618,31284182,2015-07-05,2015-07-28
37104,28604474,26690488,2016-09-16,2016-09-19
37105,312923872,7238562,2019-01-20,2019-04-09
37106,140165215,723507,2022-03-30,2022-04-03
37107,014027684X,27429817,2021-09-23,2021-11-20
37108,399139516,30129959,2015-07-25,2015-08-07
37109,157863122X,32441769,2019-04-05,2019-05-27
37110,671746936,7869876,2019-04-11,2019-07-06
37111,879723963,13370053,2023-10-09,2023-10-19
37112,055324163X,28671495,2018-12-18,2019-01-11
37113,441358438,22884749,2020-09-18,2020-12-09
37114,688090710,2464679,2019-04-08,2019-06-08
37115,425088421,23728057,2022-04-27,2022-07-14
37116,61096105,28035852,2017-09-07,2017-09-24
37117,415226589,25492295,2020-11-07,2020-12-09
37118,963198106,14466193,2018-03-22,2018-04-08
37119,523480121,29459091,2019-06-21,2019-09-14
37120,1589635698,33618854,2023-03-21,2023-06-14
37121,1890768596,18878633,2022-04-17,2022-05-18
37122,082176358X,29059768,2021-12-24,2022-01-16
37123,930279123,27657263,2021-08-22,2021-10-23
37124,742508390,23727037,2019-11-27,2020-02-20
37125,1562827545,16326,2019-03-10,2019-04-03
37126,1570828644,4710102,2020-10-01,2020-10-28
37127,553560107,5433967,2023-06-13,2023-08-24
37128,688172164,4700082,2016-03-22,2016-06-03
37129,821771825,7710442,2017-05-10,2017-06-30
37130,631200991,9603803,2018-05-18,2018-08-14
37131,3492232566,22174455,2017-11-30,2018-02-02
37132,515136204,22126048,2019-12-31,2020-01-30
37133,1882606396,21680413,2020-06-09,2020-06-22
37134,671829653,7128293,2015-10-21,2015-12-08
37135,451198727,24086457,2018-10-31,2018-11-08
37136,586043756,35865346,2015-08-21,2015-10-10
37137,380754797,1210916,2018-05-01,2018-06-26
37138,037351185X,23557996,2023-05-31,2023-08-29
37139,399141359,9504843,2022-10-13,2022-12-30
37140,373750153,15968094,2022-04-18,2022-06-02
37141,375704159,34312985,2023-04-11,2023-06-10
37142,345258495,34173579,2021-11-20,2022-01-15
37143,440486335,21635623,2022-12-19,2023-01-08
37144,971359768,22188812,2020-06-17,2020-06-19
37145,804110654,11803487,2022-06-08,2022-08-12
37146,553279440,8408695,2015-09-15,2015-09-30
37147,1555049427,16192835,2022-03-17,2022-03-20
37148,8401493196,7319791,2020-06-10,2020-09-05
37149,887306314,31890488,2021-03-28,2021-04-28
37150,057121522X,15559457,2016-04-16,2016-07-13
37151,670886335,1823141,2016-08-05,2016-09-08
37152,1929998198,11922306,2016-06-16,2016-06-30
37153,373261713,32610653,2023-03-11,2023-05-20
37154,918222605,19604361,2017-09-18,2017-10-17
37155,139341005,26341895,2019-07-25,2019-10-13
37156,312856342,19212024,2019-09-27,2019-12-15
37157,133358038,22780103,2018-07-07,2018-10-01
37158,805421548,35847458,2019-05-02,2019-06-28
37159,830411445,4066224,2015-10-01,2015-12-04
37160,787123366,15819031,2021-08-27,2021-10-23
37161,373440669,18675599,2020-01-01,2020-02-19
37162,140463704,29904741,2022-10-24,2022-12-13
37163,373221983,1900616,2016-06-19,2016-08-07
37164,1565049136,16005448,2019-01-07,2019-03-01
37165,201626632,16677170,2017-02-24,2017-05-21
37166,1862911827,8975201,2016-03-07,2016-04-26
37167,812880188,35672353,2018-05-04,2018-06-04
37168,1401398391,25048962,2020-05-24,2020-07-18
37169,843102586,22483105,2016-10-09,2016-10-16
37170,3499263882,9843634,2018-12-20,2019-03-08
37171,746027036,18772198,2020-11-07,2021-02-02
37172,520024788,16242067,2017-02-27,2017-03-04
37173,451403045,21199546,2017-10-04,2017-12-08
37174,525615687,13980920,2021-02-08,2021-03-10
37175,380806312,28763578,2022-05-23,2022-06-30
37176,449142183,28031581,2023-01-24,2023-02-02
37177,142003654,13733766,2016-08-19,2016-08-23
37178,553246100,10157256,2018-10-09,2018-11-08
37179,967822904,7116273,2018-06-28,2018-07-03
37180,373224885,882209,2023-07-25,2023-09-07
37181,1551667177,5651944,2015-05-10,2015-07-11
37182,674006135,27149449,2018-07-22,2018-08-02
37183,373261349,12973927,2022-07-15,2022-08-13
37184,042505344X,7933896,2017-11-22,2017-12-06
37185,451135709,13997539,2019-03-28,2019-03-29
37186,60525258,17176173,2019-06-11,2019-08-18
37187,140096612,30424707,2018-08-28,2018-10-09
37188,964242621,10241876,2016-09-01,2016-10-20
37189,590499734,35807376,2021-09-15,2021-11-30
37190,671637215,11359026,2019-11-09,2019-11-19
37191,345352378,17186834,2015-12-02,2016-01-23
37192,373263813,24576230,2023-11-16,2024-01-21
37193,340413835X,29332195,2017-05-30,2017-08-10
37194,722184492,22191121,2016-12-05,2016-12-17
37195,802130593,29190199,2019-06-30,2019-09-07
37196,671553046,18213425,2016-10-12,2016-11-17
37197,881843288,6065778,2021-01-17,2021-01-30
37198,722511930,22262982,2016-10-31,2016-12-31
37199,28630378,19891590,2022-03-18,2022-06-15
37200,61031534,9881516,2018-06-18,2018-07-02
37201,394527739,23728069,2019-12-22,2020-01-19
37202,3552052089,24086457,2019-02-12,2019-03-13
37203,038081403X,3447448,2015-03-10,2015-04-11
37204,1582970807,18043457,2015-09-29,2015-11-25
37205,671579010,26565864,2021-01-02,2021-03-05
37206,231110936,35467734,2020-11-25,2021-01-19
37207,140189300,21293,2021-06-25,2021-07-06
37208,517412497,486350,2018-10-06,2018-12-31
37209,373707339,17774989,2018-10-25,2018-12-31
37210,380428466,22833112,2016-06-20,2016-08-09
37211,451161386,21505197,2020-09-07,2020-11-16
37212,9997413687,27237512,2016-04-07,2016-05-18
37213,373700105,34060242,2022-02-20,2022-04-08
37214,553375970,15627978,2021-05-19,2021-07-03
37215,1565270789,5641644,2020-08-12,2020-09-14
37216,714123064,26272989,2022-09-01,2022-09-09
37217,312979525,4759680,2020-04-22,2020-06-09
37218,354824789X,35744524,2016-07-24,2016-10-04
37219,671878786,26361594,2022-08-15,2022-08-23
37220,1557831270,18271718,2020-08-18,2020-09-01
37221,452271320,7919803,2016-10-28,2017-01-25
37222,375706496,8761013,2022-01-08,2022-03-12
37223,1561383074,5671922,2020-03-12,2020-04-20
37224,877288402,30527526,2020-01-01,2020-02-03
37225,893753572,14633924,2023-06-07,2023-08-31
37226,140187286,24089034,2020-04-07,2020-04-24
37227,840795815,25834067,2017-03-27,2017-06-23
37228,962869872,34393812,2017-11-29,2017-12-27
37229,373823088,14854453,2015-10-30,2016-01-20
37230,1580171990,31085806,2018-10-26,2018-12-12
37231,380765861,27650083,2019-09-08,2019-11-12
37232,671721194,9035181,2017-03-24,2017-06-04
37233,782123813,27374183,2022-03-23,2022-05-22
37234,553298518,12387961,2015-12-20,2016-02-14
37235,9879186672,6421799,2017-09-17,2017-10-20
37236,140131175,35614263,2015-09-19,2015-11-23
37237,385096852,34686293,2019-01-30,2019-04-20
37238,312875584,11981145,2020-08-22,2020-09-22
37239,889625557,31121209,2018-05-20,2018-06-28
37240,671730320,12287516,2020-06-06,2020-06-12
37241,60975598,13379511,2022-09-06,2022-10-04
37242,2070430251,3634361,2018-07-20,2018-10-03
37243,785270264,3957619,2017-12-05,2018-02-09
37244,60444274,9596551,2023-08-27,2023-11-05
37245,3442726263,23683504,2022-10-12,2023-01-01
37246,312282664,30974895,2015-09-21,2015-12-02
37247,345428188,3531018,2018-01-15,2018-01-18
37248,312243030,8595149,2015-09-03,2015-10-08
37249,307283003,22794272,2020-11-09,2020-11-16
37250,373201311,27186509,2017-04-27,2017-05-07
37251,373257058,7095125,2023-12-12,2024-02-20
37252,1855380730,30881039,2016-05-05,2016-05-26
37253,553159194,11488593,2021-08-13,2021-10-27
37254,61099406,30855904,2016-04-06,2016-06-21
37255,1557737177,35582765,2015-12-13,2015-12-18
37256,70534063,26522298,2016-03-29,2016-05-04
37257,1564145549,16479344,2017-11-25,2017-12-31
37258,880706856,23744762,2020-07-15,2020-09-10
37259,1565124219,16649773,2020-12-22,2021-01-14
37260,394533739,36040477,2015-05-25,2015-07-29
37261,439098580,24849342,2015-10-09,2015-12-28
37262,373256507,7632182,2023-09-27,2023-10-27
37263,847223973X,12345354,2020-07-10,2020-08-27
37264,737006145,21433001,2023-08-12,2023-10-31
37265,811834514,18561365,2017-01-17,2017-03-01
37266,60083956,15249063,2017-10-25,2017-11-07
37267,3404201892,24177410,2015-08-14,2015-10-14
37268,966347315,19225682,2021-08-20,2021-09-29
37269,939766221,21044271,2018-12-28,2019-03-03
37270,861710975,33930602,2021-04-02,2021-06-10
37271,30491266,4636643,2020-02-12,2020-04-18
37272,684833549,16154699,2015-11-01,2015-11-15
37273,61066532,20320826,2019-01-01,2019-04-01
37274,374502927,14809342,2022-06-30,2022-08-02
37275,671626701,21684804,2015-08-29,2015-09-19
37276,8433912321,24206224,2016-05-07,2016-05-23
